Date/Time,Value_10,Value_11,Value_12,Value_13,Value_14,Value_15,Value_16,Value_17,Value_18,Value_19,Value_2,Value_20,Value_21,Value_23,Value_25,Value_26,Value_27,Value_29,Value_3,Value_30,Value_4,Value_5,Value_6,Value_7,Value_8,Value_9
2023-08-30 07:00:00,16.0,17.0,16.0,16.0,15.5,15.162,15.5,16.5,16.0,15.5,16.0,14.5,15.5,16.0,16.0,16.0,17.056,15.0,15.0,15.0,15.5,16.0,15.5,16.0,16.0,16.0
2023-08-30 08:00:00,16.5,17.0,16.5,16.5,16.0,15.664,17.0,17.0,16.0,16.0,17.0,14.5,16.0,16.5,16.0,16.5,17.056,16.5,15.5,16.0,16.0,16.5,16.0,16.5,16.5,16.5
2023-08-30 09:00:00,19.0,18.5,18.0,17.0,16.5,17.168,22.5,19.0,19.0,17.0,21.0,16.5,18.0,17.5,18.0,17.5,18.058,19.5,17.0,20.5,17.0,22.0,17.5,18.5,19.0,19.0
2023-08-30 10:00:00,18.5,18.5,18.5,17.5,17.5,18.17,19.5,18.0,18.5,18.0,20.0,18.0,18.5,18.0,18.0,18.5,19.559,19.0,18.5,19.5,18.0,20.0,18.5,19.0,20.0,19.0
2023-08-30 11:00:00,20.5,19.5,20.0,18.5,18.5,19.172,21.0,20.0,19.5,18.5,22.5,18.5,19.5,21.0,18.5,20.0,21.061,19.0,20.0,22.5,18.5,21.0,19.5,20.5,21.0,20.5
2023-08-30 12:00:00,21.0,21.5,21.5,19.0,19.5,20.174,22.5,20.0,20.5,21.0,22.5,20.0,21.5,23.0,19.5,21.0,22.562,22.0,21.5,22.5,19.5,22.5,20.5,23.5,23.5,21.0
2023-08-30 13:00:00,21.5,23.5,22.5,20.0,21.0,20.674,22.5,21.0,21.5,21.5,23.0,20.5,22.0,23.0,21.5,22.0,23.562,22.5,21.5,25.5,20.5,22.5,22.0,23.0,22.5,22.5
2023-08-30 14:00:00,22.0,23.5,23.0,21.5,21.0,22.176,23.5,22.0,22.0,22.0,23.5,21.0,22.5,24.0,21.5,22.5,23.562,23.5,23.5,24.5,21.0,23.0,24.0,24.0,23.5,22.0
2023-08-30 15:00:00,23.5,24.5,23.5,21.5,21.5,23.177,24.5,23.0,23.5,24.0,24.0,23.0,23.0,24.0,23.0,23.5,25.063,24.0,23.0,26.5,23.5,24.0,25.0,24.0,24.5,23.0
2023-08-30 16:00:00,23.5,25.0,25.0,22.5,22.5,23.677,25.0,24.0,24.5,23.5,24.0,22.5,24.0,25.0,23.5,26.0,26.063,25.0,23.0,28.5,23.0,24.5,24.0,24.5,24.5,23.5
2023-08-30 17:00:00,23.0,24.5,24.5,22.5,22.5,22.677,23.5,24.0,23.5,23.0,23.5,22.0,24.0,24.0,23.5,23.5,24.562,26.0,22.5,26.5,22.5,23.5,23.0,23.5,23.5,23.5
2023-08-30 18:00:00,22.5,23.5,23.0,21.5,21.5,22.176,22.5,23.0,22.0,22.0,22.5,21.5,22.5,23.0,22.0,22.5,23.562,23.5,21.5,23.5,21.5,22.5,22.5,22.5,23.0,22.0
2023-08-30 19:00:00,21.0,22.0,21.5,20.5,20.5,20.674,21.0,22.0,20.5,20.5,21.0,20.0,21.0,21.5,20.5,21.5,22.061,21.5,20.0,21.5,20.5,21.0,21.0,21.0,21.0,20.5
2023-08-30 20:00:00,20.5,21.0,20.5,20.0,19.5,19.673,20.0,20.5,19.5,19.5,20.5,19.0,20.0,21.0,19.5,21.0,21.061,20.5,19.0,20.0,19.5,20.5,20.0,20.0,20.5,20.0
2023-08-30 21:00:00,19.5,20.5,20.0,19.5,19.0,19.172,19.0,20.0,19.0,19.0,19.5,18.5,19.5,20.0,18.5,20.0,20.56,19.5,18.5,19.0,19.0,19.5,19.5,19.5,19.5,19.0
2023-08-30 22:00:00,19.5,20.0,19.5,19.0,18.5,18.17,19.0,19.5,19.0,18.5,19.5,17.5,18.5,19.5,18.5,20.0,20.06,18.5,17.5,18.5,18.5,19.0,18.5,19.0,19.0,19.0
2023-08-30 23:00:00,19.0,20.0,19.0,18.5,17.5,17.669,18.5,19.0,18.5,18.0,19.0,16.5,18.0,19.0,18.0,19.5,20.06,17.5,17.0,17.5,18.0,18.5,18.5,19.0,18.5,18.5
2023-08-31 00:00:00,18.5,19.0,18.5,18.5,17.0,17.168,17.5,18.5,18.0,17.5,18.5,16.0,17.0,18.0,17.5,19.0,19.059,17.0,16.5,16.5,17.0,17.5,17.5,18.5,17.5,18.0
2023-08-31 01:00:00,18.0,18.5,18.0,17.5,16.5,16.666,17.0,17.5,17.5,17.0,18.0,15.0,16.5,16.5,16.5,19.0,19.059,16.5,16.0,16.0,17.0,17.0,17.0,17.5,17.0,17.5
2023-08-31 02:00:00,17.5,18.5,17.5,17.5,16.0,16.165,17.0,17.5,17.0,16.5,17.0,15.0,15.5,15.5,16.5,18.5,18.058,16.0,16.0,15.5,16.5,16.5,17.0,17.5,16.5,17.0
2023-08-31 03:00:00,17.0,18.0,17.5,17.0,16.0,16.165,16.5,17.5,17.0,16.0,17.5,15.0,15.5,15.5,16.5,18.0,18.058,16.0,15.5,15.5,16.5,16.5,17.0,17.0,16.5,17.0
2023-08-31 04:00:00,17.0,17.5,17.0,17.0,16.0,16.165,16.0,17.0,16.5,16.0,17.0,14.5,15.5,15.5,16.0,18.0,18.058,15.5,15.5,15.0,16.0,16.0,16.5,16.5,16.0,17.0
2023-08-31 05:00:00,16.5,17.0,16.5,16.5,15.5,15.664,16.0,16.5,16.0,15.5,16.5,14.5,15.0,15.5,16.0,17.5,17.557,15.5,15.0,15.0,16.0,15.5,16.0,16.0,16.0,16.5
2023-08-31 06:00:00,16.0,16.5,16.0,16.0,15.5,15.162,15.5,16.0,16.0,15.5,16.5,14.5,15.0,15.5,15.0,16.5,17.056,15.5,15.0,15.0,15.5,15.5,15.5,16.0,15.5,16.5
2023-08-31 07:00:00,16.0,16.0,15.5,15.5,15.0,15.162,15.5,16.0,15.5,15.0,16.0,14.5,15.0,15.5,15.0,16.5,16.555,15.0,15.0,15.0,15.5,15.0,15.5,16.0,15.5,16.0
2023-08-31 08:00:00,16.0,16.0,15.5,16.0,15.5,15.162,15.5,16.5,15.5,15.0,16.5,15.0,15.5,15.5,15.0,16.5,16.555,15.5,15.0,15.5,15.5,15.5,15.5,16.0,16.0,16.0
2023-08-31 09:00:00,16.0,16.5,16.0,16.0,15.5,15.664,16.0,16.5,16.0,16.0,17.0,15.5,16.0,16.0,16.0,16.5,17.557,16.5,15.5,16.0,16.0,16.5,16.0,16.5,16.5,16.5
2023-08-31 10:00:00,16.5,17.0,17.0,16.5,16.0,16.165,16.5,17.0,16.5,16.0,16.5,16.0,16.5,17.0,16.5,17.0,18.058,17.0,16.0,17.0,16.0,17.0,16.5,17.0,17.0,17.0
2023-08-31 11:00:00,17.0,17.5,17.5,16.5,16.5,16.165,16.5,17.0,16.5,16.5,17.5,16.0,16.5,17.0,17.0,17.0,18.058,17.5,16.0,17.0,16.0,17.0,16.5,17.5,17.0,17.0
2023-08-31 12:00:00,17.0,17.0,17.5,16.5,16.5,16.165,17.0,17.0,17.0,16.5,18.0,16.0,17.5,17.5,17.0,17.0,18.558,17.5,16.5,17.5,16.5,17.0,16.5,17.5,17.0,17.5
2023-08-31 13:00:00,17.5,17.5,17.5,17.0,16.5,16.666,17.0,17.5,17.0,17.0,18.0,16.5,17.5,17.5,17.0,17.5,18.558,18.0,16.5,17.5,16.5,17.5,16.5,17.5,18.0,18.0
2023-08-31 14:00:00,17.0,17.5,17.5,17.0,16.5,16.666,17.0,17.5,16.5,17.0,18.0,16.0,17.0,17.5,17.0,17.0,18.058,18.0,16.5,17.5,16.5,17.0,16.5,17.5,17.5,17.5
2023-08-31 15:00:00,17.0,17.5,17.5,17.0,16.5,16.666,17.0,17.5,17.0,17.0,18.0,16.5,16.5,17.5,17.0,17.5,18.558,18.0,16.0,17.5,17.0,17.5,16.5,17.5,17.5,17.5
2023-08-31 16:00:00,17.5,17.5,18.0,17.5,17.0,17.168,17.5,18.0,17.5,17.0,19.0,17.0,16.5,18.0,17.0,18.0,19.059,18.5,16.5,18.0,17.5,18.5,17.5,18.0,18.5,17.5
2023-08-31 17:00:00,18.0,18.0,18.5,18.0,17.0,17.669,18.0,19.0,17.5,17.5,19.5,17.5,17.5,19.0,17.5,18.5,19.559,19.0,17.0,18.5,18.0,19.0,17.5,18.5,18.5,18.0
2023-08-31 18:00:00,18.5,18.5,19.0,18.0,17.0,17.168,18.0,19.5,18.0,19.0,19.5,17.5,17.5,20.0,17.5,19.5,20.06,20.5,17.0,18.5,17.5,19.0,19.0,19.5,20.0,18.5
2023-08-31 19:00:00,17.5,18.5,20.0,17.5,16.5,17.168,18.5,18.5,17.5,17.0,19.0,17.0,17.0,19.5,18.0,18.5,20.06,21.0,16.0,17.5,17.0,18.5,17.5,19.0,19.0,17.5
2023-08-31 20:00:00,17.0,17.5,18.0,17.0,16.0,16.165,17.0,17.5,16.5,16.5,18.5,15.5,16.0,18.5,17.0,18.0,18.558,17.5,15.0,16.0,16.5,16.5,16.5,18.0,17.0,16.5
2023-08-31 21:00:00,16.0,17.0,17.5,16.5,15.5,15.664,16.5,17.0,16.0,16.0,17.0,14.5,15.0,17.5,16.0,17.0,17.557,16.5,15.0,15.0,16.0,16.0,16.0,17.0,16.0,16.0
2023-08-31 22:00:00,16.0,16.5,16.5,16.0,15.0,15.162,15.5,16.5,15.5,15.0,16.5,13.5,14.5,17.0,15.0,16.5,16.555,15.5,14.5,14.0,15.5,15.0,15.5,16.0,15.0,15.5
2023-08-31 23:00:00,15.0,16.0,15.5,15.5,14.5,14.661,15.0,15.5,14.5,14.5,15.5,13.0,13.0,16.0,14.5,16.0,15.554,14.5,14.0,13.5,15.0,14.0,15.0,15.5,14.0,15.0
2023-09-01 00:00:00,15.0,15.5,15.0,15.0,14.0,14.159,14.5,15.5,14.5,14.0,15.0,12.5,12.5,16.0,14.0,16.0,15.554,14.0,14.0,12.5,15.0,13.5,14.5,15.0,13.5,14.5
2023-09-01 01:00:00,14.5,15.0,14.5,15.0,14.5,14.159,13.5,15.0,13.5,13.5,14.5,12.0,13.0,15.5,13.5,15.5,15.554,13.5,13.5,12.5,14.5,13.0,14.0,14.5,13.0,14.0
2023-09-01 02:00:00,14.0,14.5,14.5,14.5,14.0,13.657,13.5,14.5,14.0,13.5,14.0,11.5,12.0,15.0,13.5,15.5,15.053,13.5,13.5,12.5,14.0,12.5,14.0,14.0,12.5,13.5
2023-09-01 03:00:00,13.5,14.5,14.0,14.0,14.0,13.155,13.0,14.0,13.5,13.5,13.5,11.0,12.5,14.5,13.0,15.5,15.053,13.5,13.5,12.5,14.0,12.5,13.5,13.5,12.0,13.5
2023-09-01 04:00:00,13.5,14.5,14.0,14.0,14.0,13.155,13.0,14.0,13.5,13.5,13.5,11.0,12.5,14.5,13.0,15.0,15.053,13.5,13.5,13.0,14.0,12.0,13.0,13.5,12.0,13.5
2023-09-01 05:00:00,13.0,14.0,13.5,13.5,13.5,13.155,12.5,13.5,13.5,13.0,13.5,10.5,12.0,14.0,13.0,14.5,14.552,13.0,13.0,13.0,13.5,12.0,13.0,13.5,12.0,13.0
2023-09-01 06:00:00,13.0,14.0,13.5,13.5,13.5,12.653,12.5,13.5,13.0,13.0,13.0,10.5,12.0,14.0,12.5,14.5,14.552,12.5,13.0,12.5,13.5,11.5,12.5,13.0,11.5,13.0
2023-09-01 07:00:00,13.0,14.0,13.5,13.0,13.5,12.653,12.5,13.5,13.0,13.0,13.0,10.5,12.0,13.5,12.5,14.0,14.552,13.0,13.5,12.5,13.5,11.5,12.5,13.0,11.5,13.0
2023-09-01 08:00:00,13.5,14.5,14.0,13.5,13.5,13.657,14.0,14.0,13.5,13.0,14.0,11.5,13.0,14.0,13.0,14.5,14.552,13.5,14.0,13.5,13.5,12.5,13.5,14.5,13.0,13.5
2023-09-01 09:00:00,15.5,15.5,16.0,14.5,14.5,15.162,16.0,15.0,15.0,14.5,17.0,14.0,15.5,15.5,15.0,15.5,17.056,16.5,15.0,17.0,14.5,16.0,15.0,16.5,15.5,15.0
2023-09-01 10:00:00,16.0,16.5,16.5,15.0,15.0,15.664,16.5,16.0,15.5,15.0,17.5,15.0,16.0,16.0,16.0,16.5,17.056,17.0,15.5,16.5,15.0,17.0,16.0,17.0,17.0,15.5
2023-09-01 11:00:00,17.5,18.5,18.0,16.0,16.5,17.168,18.5,17.0,17.5,17.0,19.0,16.5,18.0,18.5,18.0,18.0,20.06,20.5,16.0,19.0,16.0,19.5,17.0,18.5,18.5,17.5
2023-09-01 12:00:00,18.5,20.5,20.0,17.0,18.0,18.671,20.5,18.5,19.0,20.0,20.5,17.5,19.5,21.0,19.5,19.5,21.561,21.5,18.0,22.5,17.5,21.0,18.5,21.5,21.5,19.0
2023-09-01 13:00:00,20.5,21.5,21.5,19.0,20.0,21.676,22.0,20.5,21.5,22.5,24.0,19.5,21.0,23.0,20.5,21.5,23.062,23.5,20.0,26.0,18.5,22.0,20.0,23.5,23.5,19.5
2023-09-01 14:00:00,22.5,23.0,23.0,21.0,21.0,21.676,23.5,22.0,22.5,24.5,24.5,21.0,22.5,23.5,22.0,23.0,24.562,24.0,21.0,23.5,21.0,23.0,23.0,25.0,25.0,20.5
2023-09-01 15:00:00,23.0,23.5,24.0,21.5,21.5,22.677,24.5,22.5,23.5,25.5,24.5,22.0,23.5,24.0,22.5,24.5,25.063,25.5,22.0,24.5,20.5,24.0,24.5,25.5,25.0,21.0
2023-09-01 16:00:00,24.0,24.5,25.5,22.0,22.0,23.177,26.0,23.5,23.5,23.5,26.0,22.5,24.5,25.0,23.0,26.5,26.063,26.0,22.0,26.5,21.0,24.0,23.0,27.0,26.0,22.0
2023-09-01 17:00:00,24.5,24.5,26.0,22.5,22.5,23.177,26.0,23.5,24.0,23.5,25.5,23.0,24.5,25.5,23.5,26.5,26.063,27.0,22.0,25.5,21.0,24.0,23.5,28.0,26.5,22.5
2023-09-01 18:00:00,24.5,24.5,26.0,22.0,22.5,23.177,25.0,23.5,24.0,25.0,26.5,22.5,24.5,25.5,24.0,25.5,25.563,28.5,21.0,24.5,21.0,24.0,26.0,27.5,27.0,23.0
2023-09-01 19:00:00,23.5,24.0,26.0,21.5,22.0,22.677,24.0,23.0,23.0,22.5,24.5,21.0,24.0,24.5,23.5,24.5,25.063,26.0,20.0,23.0,20.5,23.5,23.0,26.5,25.5,22.5
2023-09-01 20:00:00,22.5,23.0,24.0,20.5,20.5,20.674,23.0,21.5,21.0,21.5,23.0,18.5,22.0,23.5,21.5,23.0,23.062,23.0,19.5,20.5,19.5,21.0,21.5,24.0,23.5,21.0
2023-09-01 21:00:00,21.5,22.0,22.5,19.5,18.5,19.673,21.5,21.0,19.5,20.0,22.0,16.5,20.0,22.0,20.0,22.0,21.061,21.5,18.5,18.0,18.5,19.0,20.5,22.5,20.5,19.5
2023-09-01 22:00:00,21.0,21.0,21.0,19.0,17.5,18.671,20.5,20.0,18.5,18.5,20.5,15.0,18.0,20.5,18.5,21.0,19.559,20.5,18.0,16.5,18.5,17.5,19.5,21.5,18.5,18.0
2023-09-01 23:00:00,20.0,20.5,20.5,18.0,16.5,18.17,19.5,19.0,18.0,18.0,19.5,14.5,16.5,20.0,18.0,20.0,18.558,19.0,17.5,15.5,18.0,17.0,18.5,20.5,17.5,17.5
2023-09-02 00:00:00,19.0,20.0,19.5,17.5,16.0,17.168,18.0,18.0,17.5,17.0,18.5,14.0,15.5,18.5,17.5,19.0,17.557,18.0,18.0,14.5,17.5,16.0,17.5,19.0,16.0,17.0
2023-09-02 01:00:00,18.0,18.5,18.0,17.0,15.0,16.666,17.0,17.5,16.5,16.0,17.5,13.0,15.0,16.0,16.5,18.5,17.056,16.5,17.5,14.0,17.0,15.0,17.0,17.5,14.5,16.5
2023-09-02 02:00:00,17.0,18.0,17.5,16.5,14.5,16.165,16.0,16.5,16.0,15.5,16.5,12.5,14.5,15.5,15.0,18.0,16.055,16.0,16.5,13.5,16.5,14.5,16.5,17.0,14.0,15.0
2023-09-02 03:00:00,16.5,17.0,16.5,16.0,14.0,15.162,15.5,16.0,15.0,14.5,16.0,12.0,14.0,15.0,14.5,17.0,15.554,15.0,16.5,13.0,16.0,14.0,15.5,16.0,13.5,15.0
2023-09-02 04:00:00,15.5,16.5,15.5,15.5,14.0,15.162,14.5,15.0,14.5,14.0,15.0,11.5,13.5,14.5,14.0,16.5,15.053,14.5,15.5,12.5,15.5,13.0,15.0,15.5,13.0,14.5
2023-09-02 05:00:00,15.0,16.0,15.0,15.0,13.5,14.661,14.5,15.0,14.5,13.5,15.0,11.5,13.0,14.0,13.5,16.0,14.552,14.0,15.0,12.0,15.0,13.0,14.5,15.0,12.5,14.0
2023-09-02 06:00:00,14.5,15.5,14.5,14.5,13.5,14.159,14.0,14.5,14.0,13.5,15.0,11.0,12.0,14.0,13.0,15.5,14.552,13.5,14.0,12.0,15.0,12.5,14.0,14.5,12.5,13.5
2023-09-02 07:00:00,14.5,15.0,14.5,14.5,13.0,13.657,14.0,14.5,13.5,13.0,14.5,11.0,12.5,14.0,12.5,15.5,14.552,13.5,14.5,12.0,14.5,12.5,14.0,14.5,12.0,13.5
2023-09-02 08:00:00,16.5,16.0,16.0,14.5,14.0,15.162,18.0,16.5,14.5,14.5,16.0,12.0,14.5,14.5,14.0,16.0,16.055,14.5,15.5,16.5,15.0,16.5,15.0,17.0,14.0,15.5
2023-09-02 09:00:00,19.0,19.0,17.5,15.5,15.5,16.666,21.0,17.0,18.0,16.5,22.0,14.5,17.0,16.5,17.5,17.5,17.557,19.0,17.0,21.5,16.0,21.0,17.0,19.5,19.0,18.0
2023-09-02 10:00:00,21.0,20.5,20.5,16.5,17.0,19.172,23.5,18.0,19.0,19.0,23.5,17.5,20.0,19.5,20.0,19.0,21.561,19.5,20.0,24.0,18.0,23.5,18.5,21.5,22.5,20.0
2023-09-02 11:00:00,22.0,23.5,22.0,18.5,19.5,21.676,24.5,19.5,20.5,21.5,25.0,21.0,22.5,21.5,22.0,21.0,23.562,25.0,23.0,27.5,20.0,25.0,20.5,24.5,26.0,22.5
2023-09-02 12:00:00,23.5,24.5,24.0,20.0,21.0,23.177,26.0,21.5,23.0,24.5,24.5,22.0,23.5,25.5,23.5,23.0,26.063,25.5,23.5,27.5,22.0,25.5,22.5,26.5,27.0,23.5
2023-09-02 13:00:00,25.0,26.5,26.5,22.5,23.0,26.178,27.5,22.5,25.5,28.0,28.0,24.0,25.0,26.5,25.0,25.0,27.562,28.5,26.0,31.5,23.5,27.0,24.5,28.0,28.5,24.0
2023-09-02 14:00:00,26.5,27.5,27.5,24.5,25.0,26.178,28.5,24.0,27.0,29.0,28.0,25.5,27.0,27.0,26.5,26.5,29.062,29.5,26.5,31.5,26.5,28.0,27.5,29.5,30.0,25.0
2023-09-02 15:00:00,27.5,28.5,29.0,25.0,25.5,27.177,30.0,26.0,28.0,31.5,29.5,26.5,29.0,27.0,28.0,28.5,30.061,31.5,28.0,31.5,25.5,29.5,29.0,31.0,31.0,26.5
2023-09-02 16:00:00,28.5,29.5,30.5,25.0,26.5,28.177,31.5,26.5,29.5,29.5,30.5,27.5,30.5,28.5,29.0,31.0,31.56,32.0,28.0,34.0,26.5,29.5,28.0,33.0,32.0,27.0
2023-09-02 17:00:00,29.0,29.0,30.5,25.5,27.0,28.177,31.5,28.0,30.0,29.0,31.0,27.5,30.5,29.0,30.5,31.0,32.059,31.5,28.0,33.0,26.5,30.0,29.5,32.5,32.5,27.5
2023-09-02 18:00:00,28.0,29.0,30.5,25.0,27.0,28.177,31.0,26.5,29.5,30.5,31.0,27.0,30.5,28.5,29.5,30.0,31.06,35.5,26.5,30.0,27.0,29.5,31.5,33.0,32.0,27.0
2023-09-02 19:00:00,27.0,29.0,29.5,24.5,26.5,26.678,29.0,27.5,28.5,28.5,28.5,26.5,29.0,28.5,29.0,29.0,29.561,32.0,25.5,27.0,27.0,28.0,27.5,29.0,29.0,26.5
2023-09-02 20:00:00,25.5,27.0,26.5,24.0,24.0,24.678,26.0,26.0,25.5,26.0,26.0,24.0,26.0,26.0,25.5,26.5,27.062,27.5,24.0,25.0,24.5,25.5,25.5,26.0,26.0,25.0
2023-09-02 21:00:00,24.5,26.0,25.0,23.0,23.0,23.177,24.5,24.5,24.0,25.0,25.0,23.5,24.0,25.5,24.0,25.0,25.563,26.0,22.5,23.0,23.5,24.5,24.0,25.0,25.0,23.5
2023-09-02 22:00:00,23.5,25.0,24.0,22.0,21.5,22.176,24.0,24.0,23.0,23.0,24.0,22.5,22.5,24.5,23.5,24.5,24.062,23.0,21.5,21.0,22.0,24.0,23.0,24.5,24.0,22.0
2023-09-02 23:00:00,22.5,24.0,23.0,21.5,19.5,21.175,22.0,23.0,22.0,21.0,22.5,21.5,21.5,23.0,22.0,23.0,21.561,20.5,20.0,19.5,21.0,22.5,21.5,22.5,22.5,21.0
2023-09-03 00:00:00,21.0,23.0,22.0,20.5,18.5,20.174,21.0,21.5,20.5,20.0,21.0,19.0,20.5,21.0,21.0,22.0,20.56,20.0,19.0,18.0,20.0,21.0,20.0,21.5,20.5,20.0
2023-09-03 01:00:00,20.0,21.0,20.5,20.0,18.5,19.172,19.5,20.5,19.5,19.5,20.0,17.0,19.5,18.0,20.0,20.0,20.56,19.5,18.5,18.0,19.5,20.0,19.0,19.5,19.5,19.5
2023-09-03 02:00:00,19.0,20.0,19.0,19.0,18.5,18.17,18.5,19.5,19.0,18.5,19.5,15.5,18.0,17.5,19.0,19.0,19.559,18.5,17.5,18.0,18.5,18.5,18.5,18.5,19.0,19.0
2023-09-03 03:00:00,18.0,19.5,18.5,18.5,17.5,17.168,17.5,18.5,18.0,18.0,18.5,15.0,17.5,17.0,17.5,19.5,19.059,18.0,16.5,16.5,18.0,17.0,17.5,18.0,17.0,18.5
2023-09-03 04:00:00,17.5,19.0,18.0,18.0,16.0,16.666,17.0,18.0,17.0,17.0,18.0,15.5,17.0,17.0,17.0,19.0,18.058,16.5,16.0,15.5,17.5,16.5,17.0,18.0,16.5,17.5
2023-09-03 05:00:00,17.5,18.5,17.5,17.5,16.0,16.666,17.0,17.5,17.0,17.0,17.5,15.0,17.0,17.0,16.5,18.0,18.558,17.0,16.0,15.0,17.0,16.5,16.5,17.5,16.0,17.0
2023-09-03 06:00:00,16.5,17.5,17.0,17.0,16.0,16.165,16.5,17.0,16.5,16.5,17.5,14.5,17.0,17.0,16.5,17.5,17.557,16.5,15.5,15.0,16.5,16.0,16.0,17.0,16.0,17.0
2023-09-03 07:00:00,17.0,17.5,17.5,17.0,16.5,16.666,17.0,17.5,17.0,17.0,17.5,15.0,16.5,17.5,17.0,17.5,18.058,17.0,16.0,16.5,16.5,17.0,17.0,17.0,17.0,17.0
2023-09-03 08:00:00,17.5,18.0,18.0,17.5,17.5,17.168,18.0,18.0,18.0,16.5,18.5,16.5,16.5,18.0,17.5,18.5,19.059,17.0,17.0,17.5,17.0,17.5,17.5,18.0,18.0,17.5
2023-09-03 09:00:00,17.5,18.0,18.0,18.0,17.0,17.669,17.5,18.0,17.5,16.5,18.0,17.0,17.0,17.5,17.5,17.5,18.558,17.0,17.0,17.5,17.5,18.0,17.0,17.5,17.5,17.5
2023-09-03 10:00:00,17.5,18.0,18.0,18.0,17.0,17.168,17.0,18.0,17.5,17.0,18.0,16.5,18.0,18.0,17.5,18.0,18.558,17.5,16.5,17.5,17.0,17.5,17.0,17.5,17.5,18.0
2023-09-03 11:00:00,18.0,19.0,19.0,18.5,18.0,18.17,18.5,18.5,18.5,18.5,18.5,17.5,19.0,18.5,18.5,19.0,19.559,18.5,17.5,19.5,18.0,19.0,18.0,18.0,18.5,19.0
2023-09-03 12:00:00,19.0,19.5,19.5,18.5,18.5,18.671,19.0,19.0,19.0,19.0,19.5,18.5,19.5,19.5,19.0,19.0,20.06,19.0,18.0,20.0,18.5,19.5,19.0,19.0,19.0,19.5
2023-09-03 13:00:00,19.5,20.0,19.5,19.0,18.5,19.172,19.5,20.0,19.5,19.0,20.0,19.0,19.5,20.0,19.5,20.0,20.56,19.5,18.5,20.0,18.5,20.5,19.5,19.5,19.5,19.5
2023-09-03 14:00:00,19.5,20.0,19.5,19.0,18.5,19.673,20.0,20.0,19.0,19.0,20.0,19.0,19.5,20.0,19.0,20.0,20.06,19.0,19.0,20.0,19.0,20.5,19.5,20.0,20.0,19.0
2023-09-03 15:00:00,20.5,21.0,20.5,20.0,19.5,20.174,20.5,20.5,20.0,20.0,21.0,20.0,20.5,21.0,20.5,20.5,21.561,20.0,20.0,21.5,19.5,21.0,20.5,20.0,20.5,20.5
2023-09-03 16:00:00,20.5,20.5,20.5,19.5,19.0,19.673,20.0,20.5,19.5,19.5,20.5,19.5,19.5,20.5,19.5,20.0,20.56,19.5,19.5,20.5,19.5,21.0,20.0,20.0,20.5,19.5
2023-09-03 17:00:00,19.5,20.5,19.5,18.5,18.5,18.17,19.0,19.5,19.0,19.0,19.5,18.0,19.0,20.0,18.5,19.5,20.56,19.0,18.5,20.0,18.0,19.5,19.5,19.0,19.5,19.5
2023-09-03 18:00:00,19.0,19.0,18.0,17.5,17.0,16.666,18.0,18.0,17.5,17.5,18.5,16.5,17.5,19.0,17.5,18.0,18.558,18.0,17.5,17.5,16.5,18.5,17.5,17.5,18.5,18.0
2023-09-03 19:00:00,18.0,18.5,17.0,17.0,16.5,15.664,16.5,17.5,17.0,16.5,17.5,15.5,16.5,18.0,16.5,17.5,18.058,16.5,16.5,16.5,16.0,17.5,17.0,16.5,17.5,17.5
2023-09-03 20:00:00,17.0,17.5,16.5,16.5,16.0,15.162,16.0,16.5,16.0,16.0,16.5,15.0,15.5,17.0,15.5,16.5,17.056,16.0,15.5,16.0,15.5,16.5,16.0,16.0,16.0,17.0
2023-09-03 21:00:00,16.0,16.5,15.5,16.0,15.5,14.661,15.0,16.0,15.0,15.5,16.0,14.5,14.5,16.0,15.0,16.0,16.555,15.0,14.5,14.5,14.5,15.5,15.0,15.5,15.5,16.0
2023-09-03 22:00:00,15.0,15.5,15.0,15.0,14.0,13.657,14.5,15.5,14.0,14.5,15.5,14.0,14.0,15.5,14.5,15.0,15.554,14.0,13.5,13.0,13.5,15.0,14.0,14.5,15.0,15.0
2023-09-03 23:00:00,14.5,15.0,14.0,15.0,13.0,13.657,14.0,15.0,13.5,13.5,14.5,13.5,13.5,14.5,14.0,14.5,15.053,13.0,13.0,12.0,13.5,14.5,13.5,14.0,14.5,14.5
2023-09-04 00:00:00,13.5,14.5,13.5,14.5,13.0,13.155,13.0,14.0,13.0,13.0,14.0,13.0,13.0,14.0,13.5,14.0,14.051,13.0,12.5,12.0,13.0,13.5,13.0,13.5,13.5,14.0
2023-09-04 01:00:00,14.0,14.0,13.5,14.5,13.5,13.657,13.5,14.0,13.5,13.5,14.0,13.0,13.5,12.5,13.5,14.0,14.552,13.5,13.0,12.5,13.0,14.0,13.5,13.5,13.5,14.0
2023-09-04 02:00:00,14.0,14.0,14.0,14.5,13.5,13.657,13.5,14.0,13.5,13.5,14.0,13.5,13.5,13.0,13.5,14.0,14.552,13.5,13.0,13.0,13.5,14.0,13.5,14.0,14.0,14.0
2023-09-04 03:00:00,14.0,14.0,13.5,14.5,13.5,13.657,13.5,14.0,13.5,13.5,14.0,13.5,13.5,13.0,13.5,14.0,14.552,13.0,13.0,13.0,13.5,14.0,13.5,13.5,14.0,14.0
2023-09-04 04:00:00,14.0,14.0,13.5,14.0,13.5,13.657,13.5,14.0,13.5,13.5,14.0,13.5,13.5,13.5,13.5,14.0,14.552,13.5,13.0,13.0,13.5,14.0,13.5,13.5,14.0,14.0
